fonte,step,epoch,batch,input_std,target_std,pred_std,pred_target_ratio
por_batch,88000,1,88000,0.004,0.0061,0.0011,0.183
por_batch,88200,1,88200,0.0076,0.0067,0.0007,0.107
por_batch,88400,1,88400,0.0013,0.0016,0.0003,0.181
por_batch,88600,1,88600,0.0059,0.0068,0.0008,0.113
por_batch,88800,1,88800,0.0052,0.0053,0.0009,0.173
por_batch,89000,1,89000,0.0008,0.0008,0.0003,0.354
por_batch,89200,1,89200,0.0171,0.015,0.0035,0.233
por_batch,89400,1,89400,0.0274,0.0288,0.005,0.172
por_batch,89600,1,89600,0.004,0.0047,0.0005,0.106
por_batch,89800,1,89800,0.021,0.0223,0.0026,0.117
por_batch,90000,1,90000,0.0152,0.0189,0.0031,0.165
por_batch,90200,1,90200,0.011,0.0084,0.0008,0.094
por_batch,90400,1,90400,0.0051,0.005,0.0005,0.106
por_batch,90600,1,90600,0.0105,0.009,0.0008,0.085
por_batch,90800,1,90800,0.0125,0.0136,0.0015,0.108
por_batch,91000,1,91000,0.0,0.0,0.0,0.0
por_batch,91200,1,91200,0.0065,0.0068,0.0008,0.119
por_batch,91400,1,91400,0.0504,0.0453,0.0208,0.46
por_batch,91600,1,91600,0.0034,0.0032,0.0008,0.248
por_batch,91800,1,91800,0.0914,0.0972,0.0648,0.666
por_batch,92000,1,92000,0.0598,0.0655,0.0273,0.416
por_batch,92200,1,92200,0.0114,0.0126,0.0014,0.115
por_batch,92400,1,92400,0.0392,0.0385,0.0228,0.592
por_batch,92600,1,92600,0.0143,0.0132,0.0011,0.087
por_batch,92800,1,92800,0.0815,0.0676,0.0305,0.451
por_batch,93000,1,93000,0.0157,0.0214,0.0041,0.191
por_batch,93200,1,93200,0.0,0.0,0.0,0.0
por_batch,93400,1,93400,0.0025,0.0031,0.0008,0.258
por_batch,93600,1,93600,0.0138,0.0151,0.0022,0.144
por_batch,93800,1,93800,0.0045,0.0042,0.0006,0.135
por_batch,94000,1,94000,0.0303,0.033,0.0116,0.351
por_batch,94200,1,94200,0.0032,0.0027,0.0007,0.248
por_batch,94400,1,94400,0.0135,0.0141,0.0005,0.036
por_batch,94600,1,94600,0.0,0.0,0.0,0.0
por_batch,94800,1,94800,0.0,0.0,0.0,0.0
por_batch,95000,1,95000,0.049,0.0488,0.0182,0.374
por_batch,95200,1,95200,0.0126,0.0145,0.001,0.071
por_batch,95400,1,95400,0.1028,0.1131,0.0322,0.285
por_batch,95600,1,95600,0.0028,0.0024,0.0003,0.143
por_batch,95800,1,95800,0.0125,0.0117,0.0007,0.057
por_batch,96000,1,96000,0.0767,0.0899,0.0537,0.598
por_batch,96200,1,96200,0.003,0.004,0.0012,0.309
por_batch,96400,1,96400,0.0832,0.0762,0.0735,0.965
por_batch,96600,1,96600,0.0018,0.0014,0.0004,0.303
por_batch,96800,1,96800,0.0013,0.0013,0.0007,0.569
por_batch,97000,1,97000,0.0004,0.0005,0.0,0.052
por_batch,97200,1,97200,0.0,0.0,0.0,0.0
por_batch,97400,1,97400,0.0019,0.0017,0.0009,0.504
por_batch,97600,1,97600,0.0001,0.0001,0.0,0.429
por_batch,97800,1,97800,0.0439,0.0455,0.0237,0.521
por_batch,98000,1,98000,0.0981,0.0947,0.0684,0.723
por_batch,98200,1,98200,0.0006,0.001,0.0001,0.132
por_batch,98400,1,98400,0.0216,0.0186,0.0014,0.073
por_batch,98600,1,98600,0.0022,0.0034,0.0004,0.108
por_batch,98800,1,98800,0.0098,0.0076,0.0008,0.107
por_batch,99000,1,99000,0.0648,0.0721,0.0185,0.257
por_batch,99200,1,99200,0.1181,0.1095,0.0329,0.301
por_batch,99400,1,99400,0.0013,0.0012,0.0004,0.372
por_batch,99600,1,99600,0.0751,0.0625,0.0449,0.719
por_batch,99800,1,99800,0.0,0.0,0.0,0.0
por_batch,100000,1,100000,0.0981,0.1363,0.0341,0.25
por_batch,100200,1,100200,0.0684,0.0716,0.0448,0.627
por_batch,100400,1,100400,0.0004,0.0005,0.0001,0.239
por_batch,100600,1,100600,0.0,0.0,0.0,0.0
por_batch,100800,1,100800,0.0018,0.0012,0.0003,0.248
por_batch,101000,1,101000,0.0118,0.0101,0.0011,0.111
por_batch,101200,1,101200,0.0058,0.006,0.0009,0.158
por_batch,101400,1,101400,0.0039,0.0037,0.0012,0.309
por_batch,101600,1,101600,0.0109,0.0115,0.0015,0.131
por_batch,101800,1,101800,0.024,0.0242,0.0029,0.12
por_batch,102000,1,102000,0.0082,0.0155,0.0026,0.167
por_batch,102200,1,102200,0.0132,0.0147,0.0018,0.125
por_batch,102400,1,102400,0.0052,0.0052,0.0006,0.119
por_batch,102600,1,102600,0.0034,0.0036,0.0006,0.163
por_batch,102800,1,102800,0.051,0.047,0.0346,0.736
por_batch,103000,1,103000,0.0379,0.0454,0.0095,0.21
por_batch,103200,1,103200,0.0012,0.0011,0.0003,0.275
por_batch,103400,1,103400,0.038,0.0229,0.0056,0.243
por_batch,103600,1,103600,0.0,0.0,0.0,0.4
por_batch,103800,1,103800,0.1326,0.1213,0.081,0.668
por_batch,104000,1,104000,0.0001,0.0,0.0,0.371
por_batch,104200,1,104200,0.0064,0.0063,0.0031,0.484
por_batch,104400,1,104400,0.0008,0.0007,0.0002,0.314
por_batch,104600,1,104600,0.1037,0.1205,0.0925,0.767
por_batch,104800,1,104800,0.01,0.0093,0.0006,0.065
por_batch,105000,1,105000,0.0782,0.0664,0.0594,0.895
por_batch,105200,1,105200,0.025,0.0223,0.0058,0.261
por_batch,105400,1,105400,0.0052,0.005,0.0008,0.158
por_batch,105600,1,105600,0.0029,0.0029,0.0013,0.44
por_batch,105800,1,105800,0.0137,0.0122,0.0031,0.255
por_batch,106000,1,106000,0.0,0.0,0.0,0.0
por_batch,106200,1,106200,0.0103,0.0123,0.0019,0.158
por_batch,106400,1,106400,0.002,0.0027,0.0004,0.13
por_batch,106600,1,106600,0.0135,0.014,0.0017,0.125
por_batch,106800,1,106800,0.0,0.0,0.0,0.0
por_batch,107000,1,107000,0.0022,0.0023,0.0004,0.163
por_batch,107200,1,107200,0.0024,0.0024,0.0005,0.203
por_batch,107400,1,107400,0.0061,0.0067,0.0006,0.094
por_batch,107600,1,107600,0.0062,0.0069,0.0018,0.265
por_batch,107800,1,107800,0.0031,0.0062,0.0005,0.084
por_batch,108000,1,108000,0.0042,0.0036,0.001,0.291
por_batch,108200,1,108200,0.004,0.0032,0.0009,0.275
por_batch,108400,1,108400,0.0,0.0,0.0,0.0
por_batch,108600,1,108600,0.0752,0.0614,0.0283,0.46
por_batch,108800,1,108800,0.0041,0.0068,0.0012,0.176
por_batch,109000,1,109000,0.0543,0.0512,0.0378,0.738
por_batch,109200,1,109200,0.0,0.0,0.0,0.0
por_batch,109400,1,109400,0.0121,0.0118,0.0009,0.077
por_batch,109600,1,109600,0.0,0.0,0.0,0.0
por_batch,109800,1,109800,0.0935,0.0547,0.0174,0.318
por_batch,110000,1,110000,0.0822,0.071,0.0347,0.488
por_batch,110200,1,110200,0.0025,0.0023,0.0006,0.271
por_batch,110400,1,110400,0.0228,0.026,0.0027,0.105
por_batch,110600,1,110600,0.0094,0.0119,0.0012,0.102
por_batch,110800,1,110800,0.0,0.0,0.0,0.0
por_batch,111000,1,111000,0.0088,0.0085,0.0016,0.194
por_batch,111200,1,111200,0.0007,0.0006,0.0001,0.235
por_batch,111400,1,111400,0.0768,0.0718,0.047,0.655
por_batch,111600,1,111600,0.0737,0.0692,0.0296,0.428
por_batch,111800,1,111800,0.0,0.0,0.0,0.0
por_batch,112000,1,112000,0.0101,0.0108,0.0006,0.06
por_batch,112200,1,112200,0.002,0.002,0.0003,0.134
por_batch,112400,1,112400,0.0098,0.0093,0.0012,0.129
por_batch,112600,1,112600,0.0807,0.0775,0.0304,0.392
por_batch,112800,1,112800,0.0035,0.0042,0.0004,0.107
por_batch,113000,1,113000,0.0449,0.0533,0.012,0.224
por_batch,113200,1,113200,0.0072,0.0077,0.0006,0.077
por_batch,113400,1,113400,0.0029,0.0031,0.0004,0.137
por_batch,113600,1,113600,0.0,0.0,0.0,0.0
por_batch,113800,1,113800,0.0026,0.0028,0.0003,0.114
por_batch,114000,1,114000,0.0222,0.0218,0.0042,0.193
por_batch,114200,1,114200,0.0541,0.0499,0.0247,0.494
por_batch,114400,1,114400,0.1067,0.1055,0.0712,0.674
por_batch,114600,1,114600,0.0095,0.0086,0.0007,0.079
por_batch,114800,1,114800,0.0325,0.0338,0.0036,0.107
por_batch,115000,1,115000,0.0595,0.0628,0.0198,0.315
por_batch,115200,1,115200,0.0034,0.0028,0.0007,0.249
por_batch,115400,1,115400,0.029,0.0329,0.0069,0.21
por_batch,115600,1,115600,0.0628,0.0543,0.031,0.571
por_batch,115800,1,115800,0.0047,0.0019,0.0009,0.497
por_batch,116000,1,116000,0.0502,0.0409,0.0119,0.291
por_batch,116200,1,116200,0.0158,0.0194,0.0017,0.088
por_batch,116400,1,116400,0.069,0.0719,0.0457,0.636
por_batch,116600,1,116600,0.0653,0.0557,0.043,0.772
por_batch,116800,1,116800,0.0043,0.0044,0.0006,0.139
por_batch,117000,1,117000,0.1232,0.0968,0.1077,1.113
por_batch,117200,1,117200,0.0497,0.0456,0.0288,0.633
por_batch,117400,1,117400,0.023,0.0216,0.0043,0.199
por_batch,117600,1,117600,0.021,0.0233,0.0081,0.347
por_batch,117800,1,117800,0.0301,0.0362,0.0042,0.116
por_batch,118000,1,118000,0.0096,0.0105,0.0014,0.137
por_batch,118200,1,118200,0.0046,0.0049,0.0006,0.125
por_batch,118400,1,118400,0.1032,0.077,0.0628,0.815
por_batch,118600,1,118600,0.0657,0.0586,0.0367,0.626
por_batch,118800,1,118800,0.0026,0.0023,0.0004,0.185
por_batch,119000,1,119000,0.0546,0.0508,0.0359,0.708
por_batch,119200,1,119200,0.0026,0.0025,0.0006,0.24
por_batch,119400,1,119400,0.0007,0.0006,0.0003,0.483
por_batch,119600,1,119600,0.0063,0.0072,0.0009,0.119
por_batch,119800,1,119800,0.0099,0.0089,0.0014,0.157
por_batch,120000,1,120000,0.0,0.0,0.0,0.0
por_batch,120200,1,120200,0.0889,0.0763,0.0541,0.71
por_batch,120400,1,120400,0.0873,0.0842,0.0542,0.643
por_batch,120600,1,120600,0.0008,0.0009,0.0003,0.293
por_batch,120800,1,120800,0.0006,0.0007,0.0001,0.156
por_batch,121000,1,121000,0.006,0.0061,0.0006,0.102
por_batch,121200,1,121200,0.0,0.0,0.0,0.0
por_batch,121400,1,121400,0.0089,0.0079,0.0007,0.095
por_batch,121600,1,121600,0.0546,0.064,0.0147,0.23
por_batch,121800,1,121800,0.0833,0.0676,0.055,0.815
por_batch,122000,1,122000,0.0052,0.016,0.0002,0.015
por_batch,122200,1,122200,0.0703,0.0708,0.017,0.24
por_batch,122400,1,122400,0.0044,0.0037,0.0005,0.134
por_batch,122600,1,122600,0.0019,0.0018,0.0009,0.488
por_batch,122800,1,122800,0.0075,0.0074,0.0012,0.161
por_batch,123000,1,123000,0.0021,0.0023,0.0003,0.119
por_batch,123200,1,123200,0.0786,0.0763,0.0345,0.453
por_batch,123400,1,123400,0.0,0.0,0.0,0.0
por_batch,123600,1,123600,0.0005,0.0006,0.0002,0.26
por_batch,123800,1,123800,0.0694,0.0745,0.0487,0.653
por_batch,124000,1,124000,0.0073,0.0061,0.0005,0.089
por_batch,124200,1,124200,0.0002,0.0001,0.0,0.391
por_batch,124400,1,124400,0.066,0.0617,0.0291,0.472
por_batch,124600,1,124600,0.0,0.0,0.0,0.0
por_batch,124800,1,124800,0.0078,0.0067,0.0017,0.249
por_batch,125000,1,125000,0.0798,0.0783,0.0312,0.399
por_batch,125200,1,125200,0.0724,0.063,0.022,0.349
por_batch,125400,1,125400,0.0001,0.0,0.0,0.728
por_batch,125600,1,125600,0.0284,0.0294,0.0107,0.366
por_batch,125800,1,125800,0.0058,0.0058,0.0008,0.133
por_batch,126000,1,126000,0.0144,0.0143,0.001,0.066
por_batch,126200,1,126200,0.0387,0.0285,0.0172,0.604
por_batch,126400,1,126400,0.0195,0.0182,0.0017,0.095
por_batch,126600,1,126600,0.003,0.0023,0.0004,0.166
por_batch,126800,1,126800,0.0032,0.0031,0.0006,0.189
por_batch,127000,1,127000,0.0087,0.0092,0.0007,0.079
por_batch,127200,1,127200,0.0053,0.0043,0.001,0.221
por_batch,127400,1,127400,0.0115,0.011,0.0018,0.167
por_batch,127600,1,127600,0.0026,0.0031,0.0003,0.095
por_batch,127800,1,127800,0.0296,0.025,0.0077,0.31
por_batch,128000,1,128000,0.0049,0.0045,0.0006,0.141
por_batch,128200,1,128200,0.0139,0.0156,0.001,0.064
por_batch,128400,1,128400,0.0,0.0,0.0,0.0
por_batch,128600,1,128600,0.0102,0.0118,0.0016,0.132
por_batch,128800,1,128800,0.0097,0.0114,0.0006,0.052
por_batch,129000,1,129000,0.0621,0.0584,0.0271,0.465
por_batch,129200,1,129200,0.0045,0.0038,0.001,0.25
por_batch,129400,1,129400,0.0041,0.0036,0.0009,0.237
por_batch,129600,1,129600,0.0415,0.0457,0.0332,0.726
por_batch,129800,1,129800,0.0109,0.0122,0.001,0.084
por_batch,130000,1,130000,0.0005,0.0005,0.0001,0.142
por_batch,130200,1,130200,0.0218,0.0249,0.0053,0.213
por_batch,130400,1,130400,0.0745,0.0948,0.0719,0.759
por_batch,130600,1,130600,0.0041,0.004,0.0005,0.134
por_batch,130800,1,130800,0.004,0.0056,0.0004,0.078
por_batch,131000,1,131000,0.0568,0.0571,0.0416,0.729
por_batch,131200,1,131200,0.0004,0.0003,0.0001,0.387
por_batch,131400,1,131400,0.0327,0.0312,0.0096,0.306
por_batch,131600,1,131600,0.0067,0.0062,0.0011,0.176
por_batch,131800,1,131800,0.0893,0.0832,0.0613,0.736
por_batch,132000,1,132000,0.0054,0.0043,0.0006,0.136
por_batch,132200,1,132200,0.004,0.0036,0.0006,0.165
por_batch,132400,1,132400,0.0529,0.0487,0.0401,0.824
por_batch,132600,1,132600,0.0016,0.0021,0.0002,0.103
por_batch,132800,1,132800,0.0292,0.0265,0.0099,0.373
por_batch,133000,1,133000,0.0025,0.0026,0.0003,0.122
por_batch,133200,1,133200,0.021,0.0221,0.0012,0.055
por_batch,133400,1,133400,0.0371,0.0393,0.0224,0.571
por_batch,133600,1,133600,0.049,0.0495,0.0321,0.649
por_batch,133800,1,133800,0.0382,0.0449,0.0185,0.412
por_batch,134000,1,134000,0.0425,0.0303,0.0043,0.141
por_batch,134200,1,134200,0.0114,0.0137,0.0005,0.04
por_batch,134400,1,134400,0.0031,0.0027,0.0002,0.072
por_batch,134600,1,134600,0.0009,0.0009,0.0002,0.211
por_batch,134800,1,134800,0.0105,0.0088,0.0019,0.214
por_batch,135000,1,135000,0.0026,0.0038,0.0006,0.146
por_batch,135200,1,135200,0.0056,0.0056,0.0005,0.082
por_batch,135400,1,135400,0.0003,0.0003,0.0001,0.263
por_batch,135600,1,135600,0.0465,0.0419,0.0139,0.332
patch_fixo_epoca,,0,,0.0,0.0,0.3044,30441585.183
